Units,scenario,region,land-allocation,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
thous km2,allansce1,Brazil,crops,59.7122431629,59.6635379764,59.3292099649,59.2532234182,58.89285803386107,58.7777775051216,58.62008128920869,59.07037517778181,59.179296277794066,59.08899166110653,58.901639266074376,58.73166694296337,58.42477490504424,58.00402190673284,57.59542417464531,57.04787979619203,56.51628046742401
thous km2,allansce1,Brazil,forest (managed),340.976946,360.361011,379.110451,396.10983400000003,411.919097,426.447537,439.11473099999995,449.847253,458.70401599999997,465.576256,470.45717499999995,473.44501299999996,474.58493000000004,474.071038,472.270692,469.424669,465.661407
thous km2,allansce1,Brazil,forest (unmanaged),3605.883239,3564.2658069999998,3528.6280989999996,3496.401924,3467.98636,3439.876894,3415.991107,3393.6702739999996,3376.214833,3362.1659919999997,3352.3185689999996,3345.392089,3341.075093,3339.2945839999998,3339.726279,3342.0753489999997,3346.480075
thous km2,allansce1,Brazil,Fruits,1.3215969704,1.3673837276,1.4059772965,1.4476712339,1.4830372131,1.5024331487,1.5114021405,1.5165397108,1.5197346011,1.5181610611,1.512598402,1.4998892267,1.4836448265,1.4637852439,1.4392778233,1.415455355,1.3890784643
thous km2,allansce1,Brazil,FruitsTree,21.270603440000002,21.77190691,22.22755664,22.63100377,22.905086869999998,23.10084248,23.19597757,23.2337602,23.16941443,23.01814719,22.8172265,22.57855556,22.29566832,21.9859366,21.66386157,21.32121668,20.97554477
thous km2,allansce1,Brazil,grass,867.283323,848.900661,833.2606539999999,819.136757,806.297347,793.471579,782.724891,772.005997,763.539655,756.571613,751.524501,747.7632570000001,745.136213,743.6319129999999,743.146518,743.557514,744.977403
thous km2,allansce1,Brazil,Legumes,25.832867754,26.208565299,26.54881983,27.038213035000002,27.383097773,27.586229914,27.627149556,27.853466624,27.947532603,27.913523963,27.78754136,27.576302717,27.289808973,26.942430166,26.548760591,26.129257667,25.695628046
thous km2,allansce1,Brazil,MiscCropTree,29.1670355179,29.3934783453,29.612796753599998,29.5037179142,29.2604867097,29.0485156292,28.7752172956,29.02656486,29.110686161900002,29.0782403352,28.9771566201,28.8470745701,28.6565088627,28.42998406,28.1953551233,27.8998909487,27.5999789531
thous km2,allansce1,Brazil,NutsSeeds,1.28221864812,1.44846314472,1.61399999053,1.7844220937,1.94341667371,2.08711803542,2.21770586327,2.26108842087,2.29131730145,2.30718905514,2.3150783609800003,2.3122390745,2.3012285127100003,2.28350203481,2.26153830922,2.23859044981,2.21596330587
thous km2,allansce1,Brazil,NutsSeedsTree,6.04267354,5.95122777,5.8650325,5.772213750000001,5.64115384,5.531583,5.41063056,5.52401992,5.57554013,5.5850960999999995,5.57610636,5.57069942,5.5531994,5.52957205,5.51334922,5.47646757,5.44743137
thous km2,allansce1,Brazil,OilCropTree,2.35310887444,2.32708700971,2.29908591972,2.28356600758,2.26193064932,2.23249159286,2.19174937221,2.18653587645,2.16872559478,2.14104222849,2.10976288276,2.07827968078,2.04802544924,2.01575884414,1.9835940440200002,1.9509330821000002,1.91867501497
thous km2,allansce1,Brazil,OilPalmTree,1.280065404,1.282304123,1.287506644,1.3083839,1.340704454,1.387818006,1.424463259,1.472796363,1.4925453119999998,1.4972411860000001,1.485263524,1.4694505480000002,1.449886226,1.428558267,1.4095965050000001,1.388011247,1.367300777
thous km2,allansce1,Brazil,otherarable,238.37212319300002,226.667440169,217.49486081999999,209.285445629,201.696829628,193.542368413,186.897684234,180.539833385,176.05953967600001,172.58153207499998,170.47431275,169.070594771,168.196696842,167.829294721,167.92334794,168.466313146,169.53419836700002
thous km2,allansce1,Brazil,OtherGrainC4,6.0555808647900005,6.32797373231,6.50907690781,6.6590988287,6.7702219912,6.76390500686,6.71199106854,6.71040085759,6.7285766345799995,6.73272538136,6.7253843972,6.68217443233,6.62356382448,6.5427332104,6.43565463846,6.3376715513,6.23084026569
thous km2,allansce1,Brazil,pasture (grazed),1109.2012118,1191.6044717,1263.0948842,1324.5737093,1375.7566691,1417.8237823,1451.8434787,1488.1443748,1521.8077732000002,1551.4951806,1578.2318596,1600.4207116,1617.3740552,1629.0866230000001,1636.1614534,1639.758515,1639.5538651
thous km2,allansce1,Brazil,pasture (other),840.4895775,787.2164925000001,744.5551685,707.7236405,674.8947645000001,642.7065685,616.9264895,592.1598115,573.6940425,559.0452495000001,549.0429425,541.8516865,536.9585235,534.2441345,533.4900275,534.4950575,537.5279585
thous km2,allansce1,Brazil,rock and desert,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033,4.96033
thous km2,allansce1,Brazil,RootTuber,15.522738026,15.68485591,15.733051322,15.780617643,15.725814221,15.592857335,15.365812814,15.41902865,15.388574073000001,15.280282346,15.125929041,14.930084964999999,14.697651937,14.422647857,14.114636588,13.797711555,13.47141787
thous km2,allansce1,Brazil,shrubs,536.526534,526.034839,517.047277,508.821886,501.300107,493.596974,487.04445000000004,480.38232,475.100398,470.72625899999997,467.553932,465.206001,463.593683,462.689287,462.407207,462.66822,463.549962
thous km2,allansce1,Brazil,Soybean,278.97650617,289.60013082,296.8780516,303.01060682,312.43083877,324.1334742,333.01443871,339.45041019999996,342.23325044,344.06688847,343.3383622,343.11021134,344.47000872,346.39476812,347.80099291,348.09643094,346.91673999
thous km2,allansce1,Brazil,SugarCropC4,84.405852251,84.926471867,85.433713231,85.703978561,90.799949484,100.299419795,108.60666806,117.000835536,121.34909893999999,123.98883443,123.20924476,120.519515865,116.791870876,113.177806105,110.196109847,107.839615419,105.688630392
thous km2,allansce1,Brazil,tundra,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505,2.6505
thous km2,allansce1,Brazil,UnsuitableGrassland,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881,35.02816300755881
thous km2,allansce1,Brazil,UnsuitableShrubland,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465,24.04951465
thous km2,allansce1,Brazil,UnsuitableUnmanagedForest,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306,95.567306
thous km2,allansce1,Brazil,UnsuitableUnmanagedPasture,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788,29.9247788
thous km2,allansce1,Brazil,urban,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004,32.592890000000004
thous km2,allansce1,Brazil,Vegetables,4.18170716,4.19040274,4.20242528,4.26113001,4.29672699,4.30790923,4.29440474,4.3055126,4.29732772,4.26902316,4.22814247,4.1753238999999995,4.11312634,4.04455514,3.971669,3.8985367699999998,3.82252896
thous km2,allansce1,Canada,biomassGrass,0,3.55019634278,5.5364314096000005,7.73803825983,10.05671110244,12.72076803969,14.85409644441,15.99245109218,16.5596402108,16.95343669861,16.99986210987,16.86340311861,16.59084076895,16.22405158212,15.82328713471,15.47370761446,15.09088080527
thous km2,allansce1,Canada,biomassTree,0,34.50314641133,54.233386492,74.6570142471,90.5386286926,108.2954306087,122.0289345258,128.7396064417,131.420209557,132.9783141454,132.3313469371,130.6741803582,128.3371986137,125.5523975293,122.7461202386,120.43002918970001,118.09150946849999
thous km2,allansce1,Canada,CornC4,15.416729733827,15.533426283574,15.291619843524002,15.388757992641,16.277791865404,17.470987039863,18.156012668093,18.670573904013,18.926854753921,19.080065876939,18.900874320934,18.731894953575,18.723295173848,18.833746276994,18.945359140679,19.004037397273002,18.988159186073002
thous km2,allansce1,Canada,crops,291.621986200607,302.221944260943,310.868830187228,317.119963648414,323.72167188510804,330.079774681362,334.742952956233,340.927074635899,346.402137279361,351.069103163005,354.53845892808397,357.440256022067,360.145873897268,362.550958467489,364.297696315534,365.614395155495,366.375270818304
thous km2,allansce1,Canada,FodderHerbC4,2.1816753915000002,2.4635784247799997,2.69273342194,3.01693349062,3.32931334427,3.63553699775,3.9341215029099996,4.08713277502,4.2233046264,4.34224690753,4.44551119391,4.5221432127500005,4.57443453061,4.60652112754,4.6122207983,4.5890809091,4.54791546912
thous km2,allansce1,Canada,forest (managed),521.2559916,542.9094565,564.2608066,583.5841075,601.74457,617.7822596,632.9594801,647.6283924,661.9349349,674.9217323,687.0285331,697.7304154,706.8167149,714.1427238,719.8261207,723.5178118,725.4817427
thous km2,allansce1,Canada,forest (unmanaged),1463.2568568,1415.913749,1381.4833686,1349.4706761,1321.2139612,1293.3383343,1270.34336257,1251.94708948,1237.31659675,1224.9148203299999,1215.48544301,1208.04398047,1202.23831961,1198.06298931,1195.36950666,1193.95271888,1194.04572688
thous km2,allansce1,Canada,Fruits,0.68135415692,0.68402652029,0.69607131048,0.71547081364,0.73335062971,0.74647085541,0.75515866609,0.76274929024,0.77332423579,0.78193081882,0.78823287063,0.79187047821,0.79385188741,0.79446761081,0.79155397511,0.78639532539,0.77851752332
thous km2,allansce1,Canada,FruitsTree,0.23668925043,0.24337584306,0.24830559173,0.25570583447,0.26226460153,0.26802079263,0.27340338594,0.27695062834,0.27968206571,0.28171146998,0.28342574539,0.28448528571,0.28492116553,0.28459421068,0.28368386298,0.28211743611,0.27990937698
thous km2,allansce1,Canada,grass,237.260574606,228.19868541,221.307214128,214.854381982,208.763778613,202.51291524500002,197.299326971,192.64118200500002,188.83881563900002,185.572538763,183.110268777,181.153441674,179.58700921300002,178.42901175,177.693983823,177.301029343,177.33023195500002
thous km2,allansce1,Canada,Legumes,33.934957323199995,34.742736498199996,35.5384122912,36.3048456362,36.7090899349,36.761039699,36.643528342,37.5865118739,38.4887524903,39.2388006625,39.8731177789,40.343451574,40.6436959013,40.81619097892,40.85875249034,40.818665139160004,40.725167169580004
thous km2,allansce1,Canada,otherarable,122.342051736,112.200900722,104.632517533,97.873301874,91.51366073460001,85.1630913713,80.0661704589,75.3338677958,71.5237585311,68.322227703,65.969102174,64.1277504625,62.655488185,61.5617845247,60.8788914181,60.5073271367,60.5236709971
thous km2,allansce1,Canada,pasture (grazed),11.0327703,11.6139715,12.1106911,12.5224312,12.860169599999999,13.1363282,13.4041835,13.7445591,14.104292899999999,14.4651887,14.8339626,15.1808249,15.4953696,15.7727663,16.0147921,16.2152195,16.3777122
thous km2,allansce1,Canada,pasture (other),98.455342008,93.1333425748,89.14632581240001,85.5702207828,82.2454174725,78.9367576791,76.259828451,73.7645184031,71.7367776058,70.0199015011,68.7345869233,67.719851165,66.9069670878,66.2996851997,65.9105254671,65.6880950724,65.6716579626
thous km2,allansce1,Canada,rock and desert,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974,500.26974
thous km2,allansce1,Canada,RootTuber,1.404850148,1.416476315,1.425646886,1.448093338,1.463376649,1.470897312,1.473134061,1.475258145,1.478651817,1.477781532,1.474745229,1.468558836,1.459613348,1.448257784,1.433107467,1.415290648,1.393400668
thous km2,allansce1,Canada,shrubs,20.78535816,20.14018273,19.644850570000003,19.1901695,18.75924978,18.320428370000002,17.95753238,17.61894895,17.34086839,17.1030999,16.92476812,16.78364371,16.67041843,16.5862609,16.533317110000002,16.50456802,16.50590905
thous km2,allansce1,Canada,Soybean,24.1955635756,24.5730348997,24.9054424256,24.2936388832,23.7949386231,23.3376783308,22.817378048800002,22.7497040934,22.5752976911,22.3813558436,22.1630449859,22.0100730472,21.93351459,21.881909486799998,21.8232535573,21.7384002138,21.6316514384
thous km2,allansce1,Canada,tundra,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585,1896.6585
thous km2,allansce1,Canada,UnsuitableGrassland,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333,900.8350333
thous km2,allansce1,Canada,UnsuitableShrubland,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752,862.8691019557752
thous km2,allansce1,Canada,UnsuitableUnmanagedForest,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753,2072.00702753
thous km2,allansce1,Canada,UnsuitableUnmanagedPasture,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135,28.6208135
thous km2,allansce1,Canada,urban,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832,4.21832
thous km2,allansce1,Canada,Vegetables,1.008492467417,1.028122690473,1.048658544346,1.067541063799,1.08294105352,1.094218605643,1.102929589957,1.125195688679,1.147418739943,1.167160430422,1.185489497044,1.200991074873,1.213570807505,1.223108296518,1.229204914831,1.2323997534439999,1.23143556672
thous km2,allansce1,Central America and Caribbean,biomassGrass,0,6.62026784262,10.25317182409,13.86035189757,16.12052281032,18.49496183662,20.4310175779,21.6005782703,22.159464383,22.6102586474,22.7546281493,22.663358660700002,22.25138129853,21.78232705576,21.27646618419,20.81815437864,20.344453354949998
thous km2,allansce1,Central America and Caribbean,biomassTree,0,1.2913309192,2.0782399179,2.8553411991,3.2698878556,3.7163404881,4.0790461025,4.3007530529,4.3978210713,4.4737853308,4.4883456709,4.4587435709,4.3716990041,4.2752610371,4.1723202304,4.0808624898,3.9884024067
thous km2,allansce1,Central America and Caribbean,CornC4,22.53452735,22.48760102,22.41954674,22.5682605,22.65151082,22.685750794,22.557743737,22.682684232,22.745542156,22.763762844,22.742328,22.699923883,22.633500740000002,22.552057332,22.455159344,22.332170575,22.189504712999998
thous km2,allansce1,Central America and Caribbean,crops,7.536404868053,7.477683066638,7.38766276639,7.301470616872,7.190215161204,7.059780387504,6.8990355526360005,6.874765605698,6.83469458191,6.776546800086,6.707047393131,6.630274427301,6.5477503738977,6.4599951669659,6.3709507237971,6.278001963516,6.1832120390506
thous km2,allansce1,Central America and Caribbean,forest (managed),121.05139000000001,127.98516,134.58968000000002,140.42228,145.74702,150.40722,154.4458,157.68307,160.43135,162.77622,164.81739,166.53681,168.00661,169.19834,170.17822,170.96152,171.61215
thous km2,allansce1,Central America and Caribbean,forest (unmanaged),186.65605,176.9118,168.993363,161.640612,155.333069,149.38769299999998,144.407732,139.848386,136.30599899999999,133.322574,130.966288,129.110398,127.704537,126.67603199999999,125.968567,125.514316,125.30862
thous km2,allansce1,Central America and Caribbean,Fruits,0.75955251897,0.75494940936,0.74843731444,0.74834924851,0.74658579239,0.7404148263,0.7326151277,0.73880541812,0.74250899382,0.74438375931,0.74549405363,0.74523738792,0.7451343295699999,0.74391255181,0.74127126466,0.73822455809,0.73456275776
thous km2,allansce1,Central America and Caribbean,FruitsTree,10.976494037,11.343607855,11.666112998,11.920414902,12.114707359,12.261559305,12.346578515,12.496727106,12.604188442,12.675148317,12.718600134999999,12.730127189,12.71146659,12.671270832,12.610061444000001,12.531680407,12.437282105
thous km2,allansce1,Central America and Caribbean,grass,67.59149,64.317961,61.611927,59.003632,56.707489,54.482236,52.586155,50.785519,49.366945,48.156005,47.19179,46.426441,45.843615,45.417843,45.128806,44.948008,44.87658
